Player,Matches,Runs,Average,100s,50s,Year
MJ Smith (ENG),3,20,6.66,0,0,1974
MJ Smith (SCOT),5,19,3.80,0,0,1999
NMK Smith (ENG),7,100,20.00,0,0,1996
RA Smith (ENG),1,9,9.00,0,0,1988
RA Smith (ENG),9,303,43.28,0,3,1989
RA Smith (ENG),16,475,33.92,2,1,1990
RA Smith (ENG),5,146,29.20,0,1,1991
RA Smith (ENG),16,614,51.16,0,6,1992
RA Smith (ENG),11,521,52.10,2,1,1993
RA Smith (ENG),6,150,25.00,0,1,1994
RA Smith (ENG),7,201,28.71,0,2,1996
RAJ Smith (SCOT),2,10,10.00,0,0,2016
SB Smith (AUS),6,164,32.80,1,0,1983
SB Smith (AUS),16,484,40.33,1,5,1984
SB Smith (AUS),6,213,42.60,0,3,1985
SPD Smith (AUS),9,139,27.80,0,0,2010
SPD Smith (AUS),20,204,20.40,0,0,2011
SPD Smith (AUS),3,29,14.50,0,0,2012
SPD Smith (AUS),1,8,8.00,0,0,2013
SPD Smith (AUS),12,541,49.18,2,3,2014
SPD Smith (AUS),19,805,53.66,2,5,2015
SPD Smith (AUS),26,1154,50.17,3,7,2016
SPD Smith (AUS),13,449,44.90,1,4,2017
SPD Smith (AUS),5,102,20.40,0,0,2018
J Smits (NL),6,58,19.33,0,0,2003
J Smits (NL),8,16,8.00,0,0,2006
J Smits (NL),14,42,21.00,0,0,2007
J Smits (NL),4,20,10.00,0,0,2008
J Smits (NL),6,33,33.00,0,0,2009
JN Snape (ENG),4,24,-,0,0,2001
JN Snape (ENG),6,94,23.50,0,0,2002
S Snater (NL),2,12,6.00,0,0,2018
MC Snedden (NZ),4,7,3.50,0,0,1980
MC Snedden (NZ),8,25,-,0,0,1981
MC Snedden (NZ),3,4,2.00,0,0,1982
MC Snedden (NZ),22,187,31.16,0,0,1983
MC Snedden (NZ),6,1,1.00,0,0,1984
MC Snedden (NZ),4,14,7.00,0,0,1985
MC Snedden (NZ),7,29,9.66,0,0,1986
MC Snedden (NZ),9,170,18.88,0,1,1987
MC Snedden (NZ),17,72,14.40,0,0,1988
MC Snedden (NZ),5,7,7.00,0,0,1989
MC Snedden (NZ),8,19,4.75,0,0,1990
RP Snell (SA),3,18,9.00,0,0,1991
RP Snell (SA),12,33,8.25,0,0,1992
RP Snell (SA),12,118,19.66,0,1,1993
RP Snell (SA),12,74,14.80,0,0,1994
RP Snell (SA),3,79,26.33,0,1,1996
JA Snow (ENG),1,2,2.00,0,0,1971
JA Snow (ENG),3,5,-,0,0,1972
JA Snow (ENG),3,2,2.00,0,0,1975
JA Snow (ENG),2,-,-,-,-,1973
G Snyman (NAM),5,5,1.25,0,0,2003
GS Sobers (WI),1,0,0.00,0,0,1973
IS Sodhi (NZ),7,5,2.50,0,0,2015
IS Sodhi (NZ),6,1,0.33,0,0,2016
IS Sodhi (NZ),7,44,14.66,0,0,2018
IS Sodhi (NZ),5,12,6.00,0,0,2019
IS Sodhi (NZ),5,-,-,-,-,2017
RS Sodhi (INDIA),4,70,35.00,0,1,2000
RS Sodhi (INDIA),13,209,26.12,0,1,2001
RS Sodhi (INDIA),1,1,1.00,0,0,2002
Sohag Gazi (BDESH),5,62,20.66,0,0,2012
Sohag Gazi (BDESH),6,53,17.66,0,0,2013
Sohag Gazi (BDESH),9,69,11.50,0,0,2014
Sohaib Maqsood (PAK),10,363,40.33,0,3,2013
Sohaib Maqsood (PAK),8,209,29.85,0,1,2014
Sohaib Maqsood (PAK),7,153,25.50,0,1,2015
Sohaib Maqsood (PAK),1,10,10.00,0,0,2016
Sohail Butt (UAE),2,8,8.00,0,0,1994
Sohail Fazal (PAK),2,56,28.00,0,0,1989
Sohail Khan (PAK),1,4,4.00,0,0,2009
Sohail Khan (PAK),7,21,5.25,0,0,2015
Sohail Khan (PAK),3,-,-,-,-,2008
Sohail Khan (PAK),1,-,-,-,-,2011
Sohail Khan (PAK),1,-,-,-,-,2016
Sohail Tanvir (PAK),8,53,13.25,0,0,2007
Sohail Tanvir (PAK),19,108,18.00,0,1,2008
Sohail Tanvir (PAK),4,21,7.00,0,0,2009
Sohail Tanvir (PAK),12,86,21.50,0,0,2011
Sohail Tanvir (PAK),7,15,3.75,0,0,2012
Sohail Tanvir (PAK),8,64,10.66,0,0,2013
Sohail Tanvir (PAK),4,52,26.00,0,0,2014
Sohrawordi Shuvo (BDESH),11,59,9.83,0,0,2010
Sohrawordi Shuvo (BDESH),6,39,39.00,0,0,2011
VS Solanki (ENG),8,96,16.00,0,0,2000
VS Solanki (ENG),13,277,23.08,1,1,2003
VS Solanki (ENG),10,349,34.90,1,2,2004
VS Solanki (ENG),15,292,32.44,0,2,2005
VS Solanki (ENG),5,83,20.75,0,0,2006
CB Sole (SCOT),5,9,2.25,0,0,2017
CB Sole (SCOT),3,7,7.00,0,0,2018
CB Sole (SCOT),3,-,-,-,-,2016
TB Sole (SCOT),5,24,12.00,0,0,2018
TB Sole (SCOT),2,13,6.50,0,0,2019
ED Solkar (INDIA),2,3,1.50,0,0,1974
ED Solkar (INDIA),3,21,10.50,0,0,1975
ED Solkar (INDIA),2,3,1.50,0,0,1976
S Somasunder (INDIA),2,16,8.00,0,0,1996
Sompal Kami (NEPAL),3,88,44.00,0,1,2018
Sompal Kami (NEPAL),3,58,29.00,0,0,2019
CA Soper (PNG),3,27,9.00,0,0,2016
CA Soper (PNG),5,46,15.33,0,0,2017
CA Soper (PNG),4,84,21.00,0,0,2018
CA Soper (PNG),1,15,15.00,0,0,2019
D Soraine (CAN),1,5,5.00,0,0,2006
D Soraine (CAN),2,3,1.50,0,0,2007
D Soraine (CAN),1,6,6.00,0,0,2012
MC Sorensen (IRE),3,55,55.00,0,0,2013
MC Sorensen (IRE),5,42,14.00,0,0,2014
MC Sorensen (IRE),4,22,22.00,0,0,2015
MC Sorensen (IRE),1,6,6.00,0,0,2016
Soumya Sarkar (BDESH),1,20,20.00,0,0,2014
Soumya Sarkar (BDESH),15,672,51.69,1,4,2015
Soumya Sarkar (BDESH),4,32,8.00,0,0,2016
Soumya Sarkar (BDESH),12,243,24.30,0,2,2017
Soumya Sarkar (BDESH),6,255,42.50,1,1,2018
Soumya Sarkar (BDESH),6,245,40.83,0,3,2019
TG Southee (NZ),11,31,7.75,0,0,2008
TG Southee (NZ),13,70,14.00,0,0,2009
TG Southee (NZ),14,34,4.85,0,0,2010
TG Southee (NZ),13,27,9.00,0,0,2011
TG Southee (NZ),13,77,19.25,0,0,2012
TG Southee (NZ),8,35,8.75,0,0,2013
TG Southee (NZ),8,44,14.66,0,0,2014
TG Southee (NZ),19,66,13.20,0,0,2015
TG Southee (NZ),10,93,13.28,0,1,2016
TG Southee (NZ),14,86,17.20,0,0,2017
TG Southee (NZ),12,96,16.00,0,0,2018
TG Southee (NZ),4,10,-,0,0,2019
CM Spearman (NZ),4,94,23.50,0,0,1995
CM Spearman (NZ),20,391,19.55,0,2,1996
CM Spearman (NZ),3,6,2.00,0,0,1997
CM Spearman (NZ),4,40,10.00,0,0,1998
CM Spearman (NZ),5,143,28.60,0,1,1999
CM Spearman (NZ),14,257,19.76,0,2,2000
CM Spearman (NZ),1,5,5.00,0,0,2001
BB Sran (INDIA),6,-,-,-,-,2016
L Sreekumar (UAE),2,17,8.50,0,0,2015
L Sreekumar (UAE),2,44,22.00,0,0,2016
S Sreesanth (INDIA),18,6,1.50,0,0,2006
S Sreesanth (INDIA),12,19,9.50,0,0,2007
S Sreesanth (INDIA),7,9,4.50,0,0,2008
S Sreesanth (INDIA),10,10,3.33,0,0,2010
S Sreesanth (INDIA),4,-,-,-,-,2005
S Sreesanth (INDIA),2,-,-,-,-,2011
K Srikkanth (INDIA),2,17,8.50,0,0,1981
K Srikkanth (INDIA),6,297,49.50,0,3,1982
K Srikkanth (INDIA),16,310,19.37,0,0,1983
K Srikkanth (INDIA),2,149,74.50,0,2,1984
K Srikkanth (INDIA),15,345,24.64,0,3,1985
K Srikkanth (INDIA),27,748,27.70,1,5,1986
K Srikkanth (INDIA),19,598,33.22,1,4,1987
K Srikkanth (INDIA),19,618,32.52,2,2,1988
K Srikkanth (INDIA),18,404,25.25,0,3,1989
K Srikkanth (INDIA),2,54,27.00,0,0,1990
K Srikkanth (INDIA),7,276,39.42,0,4,1991
K Srikkanth (INDIA),13,275,22.91,0,1,1992
J Srinath (INDIA),11,24,8.00,0,0,1991
J Srinath (INDIA),19,44,7.33,0,0,1992
J Srinath (INDIA),18,14,3.50,0,0,1993
J Srinath (INDIA),23,18,6.00,0,0,1994
J Srinath (INDIA),12,76,19.00,0,0,1995
J Srinath (INDIA),32,267,14.05,0,1,1996
J Srinath (INDIA),14,65,8.12,0,0,1997
J Srinath (INDIA),19,120,20.00,0,0,1998
J Srinath (INDIA),28,121,11.00,0,0,1999
J Srinath (INDIA),11,69,11.50,0,0,2000
J Srinath (INDIA),11,19,4.75,0,0,2001
J Srinath (INDIA),15,18,4.50,0,0,2002
J Srinath (INDIA),16,28,5.60,0,0,2003
TE Srinivasan (INDIA),1,6,6.00,0,0,1980
TE Srinivasan (INDIA),1,4,4.00,0,0,1981
S Sriram (INDIA),6,21,5.25,0,0,2000
S Sriram (INDIA),2,60,30.00,0,1,2004
KR Stackpole (AUS),1,13,13.00,0,0,1971
KR Stackpole (AUS),3,150,50.00,0,2,1972
KR Stackpole (AUS),2,61,30.50,0,1,1974
JH Stander (SCOT),4,36,12.00,0,0,2009
JH Stander (SCOT),1,8,8.00,0,0,2012
IM Stanger (SCOT),4,47,11.75,0,0,1999
IM Stanger (SCOT),1,3,3.00,0,0,2006
B Stanlake (AUS),2,1,-,0,0,2017
B Stanlake (AUS),4,3,1.50,0,0,2018
B Stanlake (AUS),1,0,0.00,0,0,2019
RW Staple (USA),2,4,2.00,0,0,2004
MA Starc (AUS),9,43,21.50,0,0,2012
MA Starc (AUS),8,79,79.00,0,1,2013
MA Starc (AUS),9,39,19.50,0,0,2014
MA Starc (AUS),18,2,0.66,0,0,2015
MA Starc (AUS),13,45,11.25,0,0,2016
MA Starc (AUS),9,51,10.20,0,0,2017
MA Starc (AUS),7,21,4.20,0,0,2018
MA Starc (AUS),2,-,-,-,-,2010
NA Statham (NL),2,7,3.50,0,0,2003
NA Statham (NL),1,0,0.00,0,0,2009
MP Stead (CAN),2,10,5.00,0,0,1979
RD Steede (BMUDA),3,26,13.00,0,0,2006
RD Steede (BMUDA),2,23,11.50,0,0,2007
RD Steede (BMUDA),3,21,10.50,0,0,2008
DS Steele (ENG),1,8,8.00,0,0,1976
WF Stelling (NL),6,90,45.00,0,0,2006
WF Stelling (NL),9,90,22.50,0,0,2007
GB Stevenson (ENG),2,29,29.00,0,0,1980
GB Stevenson (ENG),2,14,-,0,0,1981
AJ Stewart (ENG),6,120,24.00,0,1,1989
AJ Stewart (ENG),12,256,32.00,0,0,1990
AJ Stewart (ENG),5,121,24.20,0,1,1991
AJ Stewart (ENG),18,510,36.42,1,4,1992
AJ Stewart (ENG),10,271,27.10,0,2,1993
AJ Stewart (ENG),10,289,28.90,0,2,1994
AJ Stewart (ENG),3,98,32.66,0,1,1995
AJ Stewart (ENG),16,403,31.00,0,1,1996
AJ Stewart (ENG),14,621,44.35,1,3,1997
AJ Stewart (ENG),11,324,32.40,0,3,1998
AJ Stewart (ENG),20,365,18.25,0,1,1999
AJ Stewart (ENG),12,553,61.44,2,3,2000
AJ Stewart (ENG),9,169,18.77,0,1,2001
AJ Stewart (ENG),13,290,36.25,0,2,2002
AJ Stewart (ENG),11,287,28.70,0,3,2003
ELR Stewart (SA),3,25,12.50,0,0,1993
ELR Stewart (SA),2,32,16.00,0,0,1994
ELR Stewart (SA),1,4,-,0,0,2002
SL Stewart (NZ),4,26,6.50,0,0,2010
DW Steyn (Afr),2,4,2.00,0,0,2005
DW Steyn (SA),12,15,15.00,0,0,2008
DW Steyn (SA),15,30,10.00,0,0,2009
DW Steyn (SA),8,37,12.33,0,0,2010
DW Steyn (SA),14,55,7.85,0,0,2011
DW Steyn (SA),9,5,2.50,0,0,2012
DW Steyn (SA),13,30,5.00,0,0,2013
DW Steyn (SA),14,60,10.00,0,0,2014
DW Steyn (SA),19,56,9.33,0,0,2015
DW Steyn (SA),4,6,-,0,0,2016
DW Steyn (SA),5,67,33.50,0,1,2018
DW Steyn (SA),4,0,0.00,0,0,2019
DW Steyn (SA),2,-,-,-,-,2006
DW Steyn (SA),4,-,-,-,-,2007
PJR Steyn (SA),1,4,4.00,0,0,1995
DA Stirling (NZ),6,21,7.00,0,0,1984
PR Stirling (IRE),3,12,6.00,0,0,2008
PR Stirling (IRE),3,116,38.66,0,1,2009
PR Stirling (IRE),17,771,45.35,1,5,2010
PR Stirling (IRE),11,450,40.90,3,0,2011
PR Stirling (IRE),4,99,24.75,0,0,2012
PR Stirling (IRE),7,206,29.42,1,0,2013
PR Stirling (IRE),2,8,4.00,0,0,2014
PR Stirling (IRE),15,371,26.50,0,3,2015
PR Stirling (IRE),9,207,25.87,0,0,2016
PR Stirling (IRE),16,656,43.73,1,5,2017
PR Stirling (IRE),13,450,34.61,1,2,2018
PR Stirling (IRE),11,551,55.10,1,5,2019
MP Stoinis (AUS),1,4,4.00,0,0,2015
MP Stoinis (AUS),7,341,113.66,1,1,2017
MP Stoinis (AUS),13,376,28.92,0,4,2018
MP Stoinis (AUS),12,242,30.25,0,1,2019
BA Stokes (ENG),5,30,10.00,0,0,2011
BA Stokes (ENG),5,57,19.00,0,0,2013
BA Stokes (ENG),14,195,16.25,0,1,2014
BA Stokes (ENG),10,262,29.11,0,1,2015
BA Stokes (ENG),13,490,49.00,1,4,2016
BA Stokes (ENG),15,616,61.60,2,4,2017
BA Stokes (ENG),13,313,44.71,0,3,2018
BA Stokes (ENG),10,254,50.80,0,2,2019
LW Stokkers (NL),1,15,-,0,0,2008
OP Stone (ENG),4,9,-,0,0,2018
LW Stott (NZ),1,-,-,-,-,1979
BC Strang (ZIM),4,4,-,0,0,1995
BC Strang (ZIM),8,13,3.25,0,0,1996
BC Strang (ZIM),6,21,7.00,0,0,1997
BC Strang (ZIM),16,43,8.60,0,0,2000
BC Strang (ZIM),14,11,1.83,0,0,2001
BC Strang (ZIM),1,-,-,-,-,1999
PA Strang (ZIM),3,38,38.00,0,0,1994
PA Strang (ZIM),6,68,13.60,0,0,1995
PA Strang (ZIM),16,226,28.25,0,0,1996
PA Strang (ZIM),22,363,27.92,0,0,1997
PA Strang (ZIM),22,260,23.63,0,0,1998
PA Strang (ZIM),12,60,8.57,0,0,1999
PA Strang (ZIM),10,56,18.66,0,0,2000
PA Strang (ZIM),4,19,19.00,0,0,2001
AJ Strauss (ENG),1,3,3.00,0,0,2003
AJ Strauss (ENG),21,655,40.93,1,4,2004
AJ Strauss (ENG),22,713,35.65,1,3,2005
AJ Strauss (ENG),20,592,31.15,0,6,2006
AJ Strauss (ENG),14,276,19.71,0,1,2007
AJ Strauss (ENG),21,647,32.35,1,4,2009
AJ Strauss (ENG),14,806,57.57,2,6,2010
AJ Strauss (ENG),14,513,36.64,1,3,2011
HH Streak (ZIM),7,25,6.25,0,0,1993
HH Streak (ZIM),6,46,15.33,0,0,1994
HH Streak (ZIM),5,63,31.50,0,0,1995
HH Streak (ZIM),13,161,17.88,0,0,1996
HH Streak (ZIM),13,128,18.28,0,0,1997
HH Streak (ZIM),25,332,25.53,0,1,1998
HH Streak (ZIM),12,136,45.33,0,0,1999
HH Streak (ZIM),30,401,21.10,0,1,2000
HH Streak (ZIM),31,556,32.70,0,3,2001
HH Streak (ZIM),7,118,29.50,0,1,2002
HH Streak (ZIM),23,469,39.08,0,4,2003
HH Streak (ZIM),11,317,52.83,0,2,2004
HH Streak (Afr/ZIM),6,191,38.20,0,1,2005
GM Strydom (ZIM),12,147,14.70,0,1,2006
PC Strydom (SA),10,48,9.60,0,0,2000
R Strydom (IRE),9,83,13.83,0,0,2008
AM Stuart (AUS),3,1,1.00,0,0,1997
CEL Stuart (WI),5,3,-,0,0,2001
SB Styris (NZ),5,74,14.80,0,0,1999
SB Styris (NZ),22,123,12.30,0,0,2000
SB Styris (NZ),3,65,21.66,0,0,2001
SB Styris (NZ),17,358,25.57,0,2,2002
SB Styris (NZ),23,646,35.88,1,4,2003
SB Styris (NZ),25,622,32.73,1,4,2004
SB Styris (NZ),14,432,39.27,1,3,2005
SB Styris (NZ),9,272,30.22,0,2,2006
SB Styris (NZ),24,848,56.53,1,6,2007
SB Styris (NZ),14,275,27.50,0,2,2008
SB Styris (NZ),4,28,9.33,0,0,2009
SB Styris (NZ),14,474,39.50,0,3,2010
SB Styris (NZ),14,266,29.55,0,2,2011
ML Su'a (NZ),5,17,17.00,0,0,1992
ML Su'a (NZ),5,7,1.75,0,0,1994
ML Su'a (NZ),2,-,-,-,-,1995
Subashis Roy (BDESH),1,1,-,0,0,2016
R Sudhakar Rao (INDIA),1,4,4.00,0,0,1976
AO Suji (KENYA),2,14,7.00,0,0,1996
AO Suji (KENYA),4,72,36.00,0,1,1997
AO Suji (KENYA),2,30,15.00,0,0,1998
AO Suji (KENYA),10,70,8.75,0,0,1999
AO Suji (KENYA),1,2,2.00,0,0,2000
AO Suji (KENYA),9,79,15.80,0,0,2001
AO Suji (KENYA),7,40,10.00,0,0,2002
AO Suji (KENYA),8,10,5.00,0,0,2003
AO Suji (KENYA),9,155,17.22,0,0,2006
AO Suji (KENYA),3,29,14.50,0,0,2007
AO Suji (KENYA),4,5,2.50,0,0,2008
AO Suji (KENYA),1,-,-,-,-,2004
MA Suji (KENYA),9,24,8.00,0,0,1996
MA Suji (KENYA),5,11,-,0,0,1997
MA Suji (KENYA),5,11,5.50,0,0,1998
MA Suji (KENYA),12,20,5.00,0,0,1999
MA Suji (KENYA),1,14,14.00,0,0,2000
MA Suji (KENYA),8,47,7.83,0,0,2001
MA Suji (KENYA),9,52,7.42,0,0,2002
MA Suji (KENYA),10,43,14.33,0,0,2003
MA Suji (KENYA),2,6,6.00,0,0,2004
MA Suji (KENYA),3,19,6.33,0,0,2006
Sultan Ahmed (UAE),2,18,9.00,0,0,2019
GP Sulzberger (NZ),3,9,9.00,0,0,2000
S Sumar (EAf),1,4,4.00,0,0,1975
Sunzamul Islam (BDESH),2,19,19.00,0,0,2018
Sunzamul Islam (BDESH),1,-,-,-,-,2017
Suraj Kumar (OMAN),1,27,27.00,0,0,2019
ZE Surkari (CAN),1,12,12.00,0,0,2008
ZE Surkari (CAN),5,69,23.00,0,0,2009
ZE Surkari (CAN),9,129,18.42,0,0,2010
ZE Surkari (CAN),8,118,14.75,0,0,2011
SJ Swanepoel (NAM),5,43,8.60,0,0,2003
GP Swann (ENG),4,83,27.66,0,0,2007
GP Swann (ENG),10,63,9.00,0,0,2008
GP Swann (ENG),14,81,11.57,0,0,2009
GP Swann (ENG),14,68,11.33,0,0,2010
GP Swann (ENG),21,160,17.77,0,0,2011
GP Swann (ENG),9,13,13.00,0,0,2012
GP Swann (ENG),6,32,10.66,0,0,2013
GP Swann (ENG),1,-,-,-,-,2000
MR Swart (NL),4,46,11.50,0,0,2011
MR Swart (NL),2,94,94.00,0,1,2012
MR Swart (NL),4,28,7.00,0,0,2013
MR Swart (NL),2,29,29.00,0,0,2014
Syed Maqsood (UAE),2,18,9.00,0,0,2004
Syed Rasel (BDESH),3,17,8.50,0,0,2005
Syed Rasel (BDESH),15,13,3.25,0,0,2006
Syed Rasel (BDESH),13,26,5.20,0,0,2007
Syed Rasel (BDESH),8,8,2.66,0,0,2008
Syed Rasel (BDESH),7,8,8.00,0,0,2009
Syed Rasel (BDESH),6,9,9.00,0,0,2010
PL Symcox (SA),9,38,6.33,0,0,1993
PL Symcox (SA),4,20,6.66,0,0,1994
PL Symcox (SA),4,48,16.00,0,0,1995
PL Symcox (SA),22,250,19.23,0,1,1996
PL Symcox (SA),16,118,23.60,0,0,1997
PL Symcox (SA),18,196,24.50,0,2,1998
PL Symcox (SA),7,24,8.00,0,0,1999
A Symonds (AUS),8,158,39.50,0,1,1999
A Symonds (AUS),18,319,26.58,0,0,2000
A Symonds (AUS),17,216,24.00,0,1,2001
